time,status,pump,speed,elevation,flow,power,pressure,dynamic_pressure,total_pressure,power_out,calc_eff
2020-08-17 03:59:59.998,1,2,281.0543518066406,24.168880572509767,2.6749269969062803,746.4457099561691,232208.3051278341,2624.9092509488196,229583.39587688528,614.1188236725025,0.8227240313412253
2020-08-17 04:59:59.998,1,2,277.2256164550781,24.169615411376956,2.3488443208099365,728.176040043831,232201.1006647027,2023.9458635495926,230177.1548011531,540.6503028348781,0.7424719753238994
2020-08-17 05:59:59.998,1,2,277.0,23.96131184692383,2.284905374537659,704.6865000000001,234243.3379731002,1915.2561433290693,232328.0818297711,530.847682828869,0.7533104193550875
2020-08-17 06:59:59.998,1,2,277.0,23.712489825439455,2.1592299449249266,689.0267900438309,236682.82390681602,1710.362691789876,234972.46121502615,507.35957448819534,0.7363423045654303
2020-08-17 07:59:59.998,1,2,277.0,23.592394830322267,2.104427258795929,657.7074199123384,237860.25205224424,1624.6441939521587,236235.6078582921,497.1406526752156,0.755869004399367
2020-08-17 08:59:59.998,1,2,277.0,23.592780853271485,2.1632090189483644,662.9272900438309,237856.46742920688,1716.6722843180034,236139.79514488886,510.8197345900428,0.7705516762724745
2020-08-17 09:59:59.998,1,2,277.0,24.15600228881836,2.30890767450943,728.176040043831,232334.56562410435,1955.705964113172,230378.85965999117,531.9235171136845,0.7304875302978474
2020-08-17 10:59:59.998,1,2,278.0,24.067228637695315,2.2921206217094423,699.4665800876619,233204.91492802583,1927.3711879487728,231277.54374007706,530.1160273449382,0.7578861412914116
2020-08-17 11:59:59.998,1,2,292.0,24.33074743652344,3.296551518635559,869.1133300876619,230621.33973168308,3986.668826604456,226634.67090507862,747.1128685476071,0.8596265212872188
2020-08-17 12:59:59.998,1,2,290.0,24.286715240478518,3.123158955784607,856.0635800876619,231053.03754621494,3578.3152784717886,227474.72226774314,710.4397160651182,0.8298912984855265
2020-08-17 13:59:59.998,1,2,294.2413024902344,24.206794537353517,3.314465039804077,926.5322500000001,231836.59130855088,4030.113809624268,227806.4774989266,755.0566055111063,0.8149274949804567
2020-08-17 14:59:59.998,1,2,294.9073486328125,24.15047239379883,3.399706940258789,939.5820000000001,232388.78148906113,4240.073542028052,228148.70794703308,775.6387458186039,0.8255146925107162
2020-08-17 15:59:59.998,1,2,296.2919921875,24.106654138183593,3.4381292052703856,942.1919101753235,232818.3818016687,4336.454686367484,228481.92711530122,785.5503864915768,0.8337477513953618
2020-08-17 16:59:59.998,1,2,291.3955993652344,24.020282666015625,3.1248981293518066,892.6029199123384,233665.17980680955,3582.301655216207,230082.87815159335,718.9855555317937,0.8054931700227964
2020-08-17 17:59:59.998,1,2,290.8888854980469,23.994595861816407,3.13243777935791,892.6029199123384,233917.01683133128,3599.6090253430343,230317.40780598824,721.45494945526,0.8082596789243233
2020-08-17 18:59:59.998,1,2,293.18548583984375,23.988475305175783,3.16992210067749,892.6029199123384,233977.0236255139,3686.2739325753237,230290.74969293855,730.0037370332338,0.8178370479730526
2020-08-17 19:59:59.998,1,2,293.3946838378906,23.986331250000003,3.279141398464966,921.3123300876618,233998.04424262495,3944.670332563717,230053.37391006123,754.3775422450219,0.8188076047709507
2020-08-17 20:59:59.998,1,2,292.0584716796875,24.019008325195315,3.184517721244812,863.8934101753235,233677.6736226196,3720.2983158220145,229957.3753067976,732.303336795441,0.8476778826763167
2020-08-17 21:59:59.998,1,2,291.755859375,24.023708038330078,3.1476688350494384,892.6029199123384,233631.59697708653,3634.6993550089283,229996.8976220776,723.95406680307,0.8110594875425332
2020-08-17 22:59:59.998,1,2,298.0326232910156,23.956447027587892,3.4579376668487547,955.2416601753237,234291.03334294443,4386.566790360691,229904.46655258373,794.995314668949,0.832245229466894
2020-08-17 23:59:59.998,1,2,299.81854248046875,23.90775,3.704488166358948,1004.8307500000001,234768.46581899998,5034.3899206168935,229734.07589838307,851.0471655749684,0.8469557341621644
2020-08-18 00:59:59.998,1,2,299.01629638671875,23.767256250000003,3.3889316184997558,991.7810000000001,236145.88621312496,4213.2384332822485,231932.64777984272,786.0038834234762,0.7925175854583584
2020-08-18 01:59:59.998,1,2,297.239990234375,23.94496168212891,3.4250230633529664,960.4615800876619,234403.63727777268,4303.456586971728,230100.18069080095,788.0984257476781,0.8205413335489671
2020-08-18 02:59:59.998,1,2,285.8930358886719,23.81011875,2.836474093048096,819.524290043831,235725.65626237498,2951.5358878688803,232774.1203745061,660.2577619743455,0.8056597833592372
2020-08-18 03:59:59.998,1,2,278.25103759765625,24.064549731445315,2.4130202599822996,691.63675,233231.17929994772,2136.0546623435594,231095.12463760417,557.6372177336735,0.8062573565295272
2020-08-18 04:59:59.998,1,2,277.9246826171875,24.13994978027344,2.3450950530189516,644.6576699123383,232491.94666522995,2017.489702392493,230474.45696283746,540.4845088707795,0.8384054578056529
2020-08-18 05:59:59.998,1,2,278.0339660644531,24.096010601806643,2.3988804078483583,712.5163300876618,232922.7325224034,2111.094238990713,230811.6382834127,553.6895169814609,0.7770902835494868
2020-08-18 06:59:59.998,1,2,278.0,24.095703643798828,2.3408343619033816,689.0267900438309,232925.74198168615,2010.1654008045102,230915.57658088164,540.5351163592595,0.7844907109125242
2020-08-18 07:59:59.998,1,2,278.0,23.97216002197266,2.2555304555488584,699.4665800876619,234136.98094617698,1866.3273342329219,232270.65361194406,523.8935331519792,0.7489900848248122
2020-08-18 08:59:59.998,1,2,278.0,23.764721520996094,2.1935977594688416,746.4457099561691,236170.73705114133,1765.2426559174623,234405.49439522388,514.1913673125492,0.6888530009004168
2020-08-18 09:59:59.998,1,2,279.0,23.642356896972657,2.327534179959869,696.8566699123384,237370.41695611447,1987.387529148332,235383.02942696612,547.8620463737634,0.7861904320190867
2020-08-18 10:59:59.998,1,2,281.8360290527344,24.137326684570315,2.6472330896163943,762.1054199123384,232517.66386273678,2570.838476087788,229946.825386649,608.7228450157803,0.798738375441286
2020-08-18 11:59:59.998,1,2,289.2601623535156,24.185319104003906,3.080633604949951,882.1630800876618,232047.13946367113,3481.533054294341,228565.60640937678,704.1268880404901,0.7981822226912059
2020-08-18 12:59:59.998,1,2,297.0,24.155723236083986,3.4529614844741823,947.4118300876618,232337.30149617954,4373.95080228736,227963.3506938922,787.1486698176906,0.8308410817974033
2020-08-18 13:59:59.998,1,2,298.0,24.076002520751953,3.6552762062530517,986.5610800876618,233118.89455019493,4901.520512849858,228217.3740373451,834.1975371722605,0.8455609632382184
2020-08-18 14:59:59.998,1,2,299.62713623046875,24.132778125,3.6576294220733643,1002.2208398246767,232562.25857756246,4907.833605369025,227654.42497219343,832.6755228434879,0.8308303816443807
2020-08-18 15:59:59.998,1,2,293.625,23.98406162109375,3.2587931011550904,863.8934101753235,234020.2960021699,3895.865922734402,230124.4300794355,749.9279051501113,0.8680792055097591
2020-08-18 16:59:59.998,1,2,293.76666259765625,23.939087622070314,3.187986374734497,887.383,234461.22738495553,3728.4072068830046,230732.82017807252,735.57308693176,0.8289240237098975
2020-08-18 17:59:59.998,1,2,293.7508239746094,24.00100477294922,3.2696416266448973,871.7233398246767,233854.18296933762,3921.8477807841455,229932.33518855346,751.7963344441617,0.8624253821119038
2020-08-18 18:59:59.998,1,2,295.0,24.00883220214844,3.3300494121322632,931.7521699123383,233777.44175762837,4068.1015089093844,229709.340248719,764.9434534565368,0.8209730850731527
2020-08-18 19:59:59.998,1,2,291.7489929199219,24.03463062744141,3.1875060379257203,900.43275,233524.51038427657,3727.2837665093807,229797.22661776718,732.480047342718,0.8134755730982884
